Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Pass_Ast,Pass_xAG,Pass_xA,Pass_KP,Pass_1/3,Pass_PPA,Pass_CrsPA,Pass_PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Defend_Int,Defend_Tkl+Int,Defend_Clr,Defend_Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2024-01-28,20:45 (03:45),Matchweek 22,Sun,Away,W,1,0,Fiorentina,1,8,4,50.0,0.13,0.25,17.1,0,0,0,0.5,0.5,0.06,0.5,0.5,Internazionale,4,0,3,100.0,1,2.1,2.1,1,0,1,0,4,17,23.5,36,5,36.1,32.1,9,44.4,30.4,17,1,5.9,0,5.0,316,418,75.6,5503,2114,127,150,84.7,155,188,82.4,25,56,44.6,1,0.3,0.6,5,12,8,3,23,418,375,39,8,2,0,16,15,6,3,3,0,316,4,11,13,12,1,0,0,0,0,1,0,1,0,0,0,0,12,9,5,4,3,3,6,50.0,3,12,5,7,8,20,32,0,43.0,534,93,245,212,82,17,534,17,4,23.5,13,76.5,275,1470,669,16,13,4,17,6,313,23,3,0,0,12,6,4,16,8,9,0,1,0,50,24,14,63.2
2024-02-04,20:45 (03:45),Matchweek 23,Sun,Home,W,1,0,Juventus,0,15,3,20.0,0.0,0.0,15.4,0,0,0,1.7,1.7,0.12,-1.7,-1.7,Internazionale,1,0,1,100.0,1,0.0,0.0,0,0,0,0,4,5,80.0,25,3,12.0,24.3,6,33.3,32.0,12,0,0.0,0,,518,610,84.9,8743,2745,265,286,92.7,189,212,89.2,53,76,69.7,0,1.6,1.7,12,42,9,4,52,610,572,38,8,0,4,31,17,6,1,5,0,518,0,14,28,24,3,0,1,0,0,0,0,0,0,0,0,0,15,7,3,9,3,6,13,46.2,7,13,6,7,5,20,23,0,54.0,713,66,179,344,195,31,713,10,4,40.0,4,40.0,473,2321,1130,23,15,7,12,4,515,51,2,0,0,8,8,0,31,5,7,0,0,0,44,14,14,50.0
2024-02-10,18:00 (01:00),Matchweek 24,Sat,Away,W,4,2,Roma,3,10,6,60.0,0.3,0.5,21.2,1,0,0,0.9,0.9,0.09,2.1,2.1,Internazionale,3,2,1,33.3,0,1.2,-0.8,0,0,0,0,2,3,66.7,27,6,7.4,23.8,5,20.0,28.6,10,2,20.0,0,12.1,509,588,86.6,8854,2894,236,258,91.5,228,254,89.8,41,62,66.1,2,0.8,0.5,7,48,9,1,40,588,546,42,8,0,5,20,18,8,5,0,0,509,0,8,17,14,0,0,1,1,1,5,4,0,0,1,0,0,12,7,6,4,2,5,9,55.6,4,10,1,9,7,19,14,0,53.0,682,66,202,311,171,20,682,11,6,54.5,4,36.4,300,1656,664,9,14,1,14,5,507,40,0,0,0,14,9,0,20,7,7,0,0,0,32,9,6,60.0
2024-02-16,21:00 (04:00),Matchweek 25,Fri,Home,W,4,0,Salernitana,4,26,10,38.5,0.15,0.4,14.0,1,0,0,3.9,3.9,0.15,0.1,0.1,Internazionale,0,0,0,,1,0.0,0.0,0,0,0,0,1,1,100.0,20,0,5.0,26.1,2,0.0,22.0,1,0,0.0,0,,618,704,87.8,11775,3408,245,259,94.6,251,277,90.6,104,128,81.3,2,2.1,1.7,17,59,18,4,76,704,650,50,8,1,7,47,21,18,8,8,0,618,4,11,49,34,10,1,3,1,0,7,5,1,1,0,0,0,14,10,5,7,2,9,10,90.0,1,7,0,7,7,21,2,0,72.0,780,18,112,369,303,43,780,8,4,50.0,3,37.5,512,2093,1137,18,18,5,8,2,615,76,0,0,0,9,9,4,47,7,10,0,0,0,33,17,5,77.3
2024-02-25,18:00 (01:00),Matchweek 26,Sun,Away,W,4,0,Lecce,4,11,7,63.6,0.36,0.57,15.6,0,0,0,2.9,2.9,0.27,1.1,1.1,Internazionale,2,0,2,100.0,1,0.1,0.1,0,0,0,0,3,13,23.1,64,4,17.2,27.2,8,25.0,28.0,17,0,0.0,2,29.0,503,599,84.0,8750,3021,223,238,93.7,216,245,88.2,50,78,64.1,4,2.9,1.8,9,31,7,1,34,599,545,49,16,3,3,19,14,10,6,1,0,503,5,10,20,16,1,1,1,0,1,7,6,1,0,0,0,0,16,11,11,4,1,7,11,63.6,4,5,3,2,5,21,20,0,61.0,676,110,311,234,137,24,676,5,2,40.0,2,40.0,394,1704,758,19,8,4,15,7,498,33,2,0,0,6,13,5,19,5,11,0,0,0,35,10,12,45.5
2024-02-28,20:45 (03:45),Matchweek 21,Wed,Home,W,4,0,Atalanta,4,14,6,42.9,0.29,0.67,17.8,0,0,1,2.0,1.2,0.09,2.0,2.8,Internazionale,1,0,1,100.0,1,0.1,0.1,0,0,0,0,0,2,0.0,43,1,4.7,18.7,8,0.0,17.4,10,0,0.0,0,,543,622,87.3,9397,3037,238,252,94.4,256,277,92.4,43,67,64.2,3,1.1,0.5,11,20,7,1,30,622,576,44,16,5,4,14,15,4,3,1,0,543,2,8,27,21,1,1,2,1,1,7,4,1,0,1,1,0,13,9,4,6,3,8,16,50.0,8,8,1,7,8,21,14,1,59.0,706,97,307,306,99,17,705,10,3,30.0,4,40.0,385,1728,930,14,9,3,10,8,540,30,2,0,0,10,12,2,14,8,9,0,0,0,42,8,10,44.4
2024-03-04,20:45 (03:45),Matchweek 27,Mon,Home,W,2,1,Genoa,2,14,4,28.6,0.07,0.25,17.9,0,1,1,1.8,1.1,0.08,0.2,-0.1,Internazionale,2,1,1,50.0,0,0.8,-0.2,0,0,0,0,6,8,75.0,36,1,19.4,28.8,6,16.7,25.5,20,1,5.0,0,11.5,577,654,88.2,10379,3480,255,274,93.1,238,257,92.6,70,95,73.7,1,1.0,0.7,12,25,13,4,46,654,606,47,18,2,1,17,17,4,2,0,0,577,1,8,28,24,0,1,1,1,1,4,2,0,0,1,1,0,7,4,3,1,3,0,4,0.0,4,10,4,6,5,12,19,0,62.0,757,69,222,375,166,21,756,16,4,25.0,7,43.8,465,2087,1115,18,16,4,17,11,574,46,2,0,0,5,14,1,17,5,4,1,0,0,44,18,11,62.1
2024-03-09,18:00 (01:00),Matchweek 28,Sat,Away,W,1,0,Bologna,1,5,4,80.0,0.2,0.25,12.6,0,0,0,0.9,0.9,0.17,0.1,0.1,Internazionale,3,0,3,100.0,1,0.3,0.3,0,0,0,0,3,9,33.3,40,3,20.0,27.8,10,10.0,20.3,12,1,8.3,0,8.5,382,475,80.4,6426,2310,172,201,85.6,168,184,91.3,25,53,47.2,1,0.8,0.2,3,17,4,1,19,475,423,50,18,1,2,9,19,2,1,1,0,382,2,14,9,8,0,0,0,0,1,2,2,0,0,0,0,0,14,10,7,4,3,7,18,38.9,11,19,8,11,12,26,25,0,40.0,585,87,245,262,82,12,585,8,3,37.5,4,50.0,276,1227,567,7,3,3,17,7,378,18,1,0,0,12,18,2,9,12,10,0,0,0,45,17,6,73.9
2024-03-17,20:45 (03:45),Matchweek 29,Sun,Home,D,1,1,Napoli,1,19,6,31.6,0.05,0.17,15.5,1,0,0,1.6,1.6,0.08,-0.6,-0.6,Internazionale,3,1,2,66.7,0,1.0,0.0,0,0,0,0,6,13,46.2,47,4,25.5,27.3,8,12.5,20.6,13,0,0.0,0,6.5,394,470,83.8,7203,2332,157,173,90.8,168,178,94.4,53,87,60.9,1,1.2,1.2,12,25,7,2,29,470,432,35,6,1,4,18,14,5,0,5,0,394,3,9,27,18,4,0,4,1,0,2,2,0,0,0,0,0,18,12,9,4,5,13,20,65.0,7,15,2,13,4,22,16,0,49.0,569,105,259,175,141,21,569,9,3,33.3,6,66.7,294,1490,721,12,11,4,15,4,388,29,2,0,0,19,5,3,18,4,12,0,0,0,51,18,8,69.2
2024-04-01,20:45 (02:45),Matchweek 30,Mon,Home,W,2,0,Empoli,2,19,7,36.8,0.11,0.29,17.9,0,0,0,2.1,2.1,0.11,-0.1,-0.1,Internazionale,3,0,3,100.0,1,0.3,0.3,0,0,0,0,2,5,40.0,38,8,10.5,22.6,8,12.5,21.9,21,1,4.8,0,3.0,539,609,88.5,9577,3401,214,232,92.2,280,297,94.3,42,69,60.9,2,2.1,1.7,18,45,16,0,54,609,564,44,16,2,2,20,11,8,5,2,0,539,1,6,38,36,0,2,0,0,0,4,4,0,0,0,0,0,8,4,5,2,1,2,11,18.2,9,12,5,7,9,17,18,0,59.0,717,87,217,318,186,35,717,17,9,52.9,6,35.3,480,2346,1197,19,21,6,14,5,535,54,0,0,0,14,14,1,20,9,4,0,0,0,29,13,9,59.1
2024-04-08,20:45 (02:45),Matchweek 31,Mon,Away,W,2,1,Udinese,2,22,5,22.7,0.05,0.2,17.4,0,1,1,3.3,2.5,0.12,-1.3,-1.5,Internazionale,1,1,0,0.0,0,0.6,-0.4,0,0,0,0,0,1,0.0,17,2,0.0,22.3,3,33.3,30.7,4,0,0.0,0,16.0,658,773,85.1,11332,3317,314,343,91.5,270,302,89.4,64,88,72.7,0,1.5,2.0,15,54,18,5,59,773,724,45,10,0,2,37,22,8,7,1,0,658,4,11,43,31,3,2,4,3,0,3,1,0,0,1,1,0,13,8,4,6,3,4,7,57.1,3,12,1,11,7,20,6,0,76.0,864,30,137,475,255,36,863,10,5,50.0,4,40.0,442,2709,1509,25,20,1,11,7,655,59,2,0,0,11,11,4,37,7,8,1,0,0,41,12,18,40.0
2024-04-14,20:45 (02:45),Matchweek 32,Sun,Home,D,2,2,Cagliari,2,14,6,42.9,0.07,0.17,19.0,1,1,1,2.0,1.3,0.09,0.0,-0.3,Internazionale,6,2,4,66.7,0,1.7,-0.3,0,0,0,0,0,1,0.0,19,7,5.3,21.1,8,0.0,22.4,12,2,16.7,2,20.3,593,674,88.0,10621,3127,254,278,91.4,281,306,91.8,54,73,74.0,1,1.1,1.7,9,56,13,5,62,674,630,41,8,1,3,32,15,7,1,6,0,593,3,9,27,23,1,0,2,1,0,3,2,0,0,1,0,0,12,4,3,8,1,6,8,75.0,2,6,1,5,7,19,14,0,63.0,751,40,122,380,256,25,750,10,5,50.0,4,40.0,500,2869,1827,33,35,3,7,5,587,61,0,0,0,5,9,3,32,7,4,0,0,0,25,10,10,50.0
2024-04-22,20:45 (02:45),Matchweek 33,Mon,Away,W,2,1,Milan,2,11,3,27.3,0.18,0.67,17.1,0,0,0,2.0,2.0,0.19,0.0,0.0,Internazionale,6,1,5,83.3,0,2.3,1.3,0,0,0,0,3,8,37.5,36,2,13.9,25.5,10,30.0,30.3,16,0,0.0,0,8.5,427,509,83.9,7037,2507,203,222,91.4,185,205,90.2,28,56,50.0,1,1.8,1.3,9,18,7,3,25,509,459,45,20,0,3,12,10,3,0,2,0,427,5,6,19,15,3,0,0,1,0,4,3,1,0,0,0,0,15,9,8,6,1,8,14,57.1,6,9,3,6,5,20,24,1,48.0,604,85,259,252,101,17,604,10,3,30.0,6,60.0,363,1847,1016,17,15,1,12,6,426,25,2,1,0,10,19,5,12,5,9,0,0,0,41,9,7,56.3
2024-04-28,12:30 (18:30),Matchweek 34,Sun,Home,W,2,0,Torino,2,16,4,25.0,0.06,0.25,24.2,2,1,1,1.7,0.9,0.06,0.3,0.1,Internazionale,3,0,3,100.0,1,0.1,0.1,0,0,0,0,0,2,0.0,41,6,4.9,19.4,3,0.0,18.0,14,1,7.1,0,12.4,636,709,89.7,9372,2874,391,408,95.8,208,228,91.2,26,44,59.1,1,0.7,1.3,11,46,14,1,39,709,681,26,5,1,2,14,12,5,1,2,0,636,2,6,32,25,0,2,1,3,1,4,3,0,0,0,1,0,11,6,7,3,1,2,9,22.2,7,11,6,5,8,19,13,0,62.0,790,76,233,344,216,23,789,9,8,88.9,1,11.1,585,2529,1222,18,16,4,8,10,630,38,0,0,0,6,7,2,14,8,6,1,0,0,39,11,6,64.7
2024-05-04,20:45 (02:45),Matchweek 35,Sat,Away,L,0,1,Sassuolo,0,14,1,7.1,0.0,0.0,16.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Internazionale,2,1,1,50.0,0,0.5,-0.5,0,0,0,0,1,3,33.3,33,8,9.1,22.8,3,0.0,20.3,6,1,16.7,0,5.0,689,779,88.4,12402,3565,279,298,93.6,329,350,94.0,67,91,73.6,0,1.0,1.2,13,59,13,4,55,779,732,40,9,2,4,23,21,5,1,2,0,689,7,12,27,23,1,0,2,1,0,0,0,0,0,0,0,0,12,5,8,4,0,10,13,76.9,3,7,2,5,2,14,15,1,75.0,865,55,200,444,222,24,865,5,0,0.0,2,40.0,609,2908,1549,17,14,1,14,7,685,55,1,0,0,10,10,7,23,2,5,0,0,0,32,18,15,54.5
2024-05-10,20:45 (02:45),Matchweek 36,Fri,Away,W,5,0,Frosinone,5,14,5,35.7,0.36,1.0,16.3,0,0,0,1.8,1.8,0.13,3.2,3.2,Internazionale,6,0,6,100.0,1,1.4,1.4,0,0,0,0,3,6,50.0,36,5,5.6,21.8,11,36.4,33.1,12,0,0.0,1,13.3,531,607,87.5,9290,3257,218,237,92.0,246,267,92.1,49,67,73.1,3,1.4,1.2,10,25,6,0,35,607,575,31,4,1,4,15,11,4,0,4,0,531,1,7,24,18,3,1,2,0,0,8,8,0,0,0,0,0,16,8,12,4,0,10,19,52.6,9,13,4,9,7,23,15,0,58.0,700,88,260,328,113,21,700,3,2,66.7,1,33.3,401,2159,1075,23,16,6,12,1,522,35,0,0,0,8,4,1,15,7,8,0,0,0,39,12,7,63.2
2024-05-19,18:00 (00:00),Matchweek 37,Sun,Home,D,1,1,Lazio,1,19,7,36.8,0.05,0.14,17.4,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Internazionale,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,4,7,57.1,32,1,18.8,26.3,7,14.3,29.9,7,0,0.0,0,8.3,538,610,88.2,9984,2886,225,244,92.2,246,272,90.4,61,82,74.4,1,1.2,1.1,16,32,20,4,52,610,565,45,17,1,7,22,11,8,0,6,0,538,0,4,36,26,4,0,4,2,0,2,0,1,0,0,1,0,13,8,7,6,0,8,13,61.5,5,6,1,5,13,26,9,1,57.0,707,55,214,323,173,36,707,13,6,46.2,5,38.5,425,2353,1077,21,15,2,13,6,534,51,0,0,0,10,15,0,22,13,8,0,0,0,34,14,9,60.9
2024-05-26,20:45 (02:45),Matchweek 38,Sun,Away,D,2,2,Hellas Verona,2,15,10,66.7,0.13,0.2,13.9,1,0,0,2.4,2.4,0.16,-0.4,-0.4,Internazionale,8,2,6,75.0,0,2.8,0.5,0,0,0,0,1,5,20.0,57,11,3.5,24.2,6,0.0,15.5,14,4,28.6,0,6.8,549,633,86.7,9934,3153,222,242,91.7,248,265,93.6,63,85,74.1,1,1.6,0.8,10,18,11,3,28,633,578,50,18,2,9,6,20,3,0,1,0,549,5,9,25,19,2,0,3,1,0,3,3,0,0,0,0,0,16,7,7,7,2,5,9,55.6,4,10,8,2,4,20,11,1,65.0,722,124,397,246,82,22,722,10,6,60.0,4,40.0,487,2290,1057,12,5,1,13,4,544,28,1,0,0,8,16,5,6,4,7,0,0,0,34,20,6,76.9
2023-08-21,20:45 (02:45),Matchweek 1,Mon,Away,W,2,0,Bologna,2,9,5,55.6,0.22,0.4,15.7,0,0,0,0.9,0.9,0.1,1.1,1.1,Milan,5,0,5,100.0,1,0.3,0.3,0,0,0,0,6,21,28.6,50,8,32.0,31.9,11,45.5,32.9,15,3,20.0,1,10.2,430,515,83.5,6699,2401,219,240,91.3,165,181,91.2,28,56,50.0,2,0.9,1.2,9,26,8,3,35,515,470,43,12,1,0,11,13,6,3,2,0,430,2,11,18,16,1,1,0,0,0,4,4,0,0,0,0,0,13,8,8,3,2,7,10,70.0,3,12,5,7,9,22,10,1,47.0,607,73,231,278,102,20,607,25,12,48.0,11,44.0,425,2134,1162,14,16,3,11,10,426,35,2,0,0,4,10,2,11,9,8,0,0,0,54,5,11,31.3
2023-08-26,20:45 (02:45),Matchweek 2,Sat,Home,W,4,1,Torino,4,15,5,33.3,0.13,0.4,20.7,0,2,2,3.0,1.5,0.1,1.0,0.5,Milan,1,1,0,0.0,0,0.3,-0.7,0,0,0,0,9,16,56.3,65,8,23.1,28.9,7,14.3,19.6,10,3,30.0,2,16.7,452,529,85.4,7703,2751,204,226,90.3,200,221,90.5,39,61,63.9,2,1.4,1.2,12,24,8,2,36,529,490,38,16,5,1,11,11,2,1,1,0,452,1,4,32,25,2,1,1,3,0,7,5,0,1,0,1,0,10,5,6,3,1,7,12,58.3,5,3,1,2,9,19,7,0,59.0,602,73,235,255,119,27,600,15,9,60.0,3,20.0,419,2489,1325,29,17,8,6,9,436,36,2,0,0,13,15,1,11,9,5,1,0,0,44,12,8,60.0
2023-09-01,20:45 (02:45),Matchweek 3,Fri,Away,W,2,1,Roma,2,8,3,37.5,0.13,0.33,14.2,0,1,1,1.5,0.9,0.11,0.5,0.1,Milan,2,1,1,50.0,0,0.1,-0.9,0,0,0,0,5,20,25.0,55,7,23.6,31.1,12,58.3,47.5,18,6,33.3,0,4.9,494,569,86.8,9131,2931,188,202,93.1,258,275,93.8,47,82,57.3,1,0.7,0.8,7,17,5,2,30,569,529,39,14,0,2,11,6,5,3,1,0,494,1,6,15,10,1,1,2,1,0,4,2,0,0,1,1,0,6,5,4,2,0,4,12,33.3,8,15,4,11,8,14,17,0,56.0,659,87,264,324,76,15,658,15,6,40.0,5,33.3,361,2095,1091,20,12,8,12,7,492,30,4,1,1,15,14,1,11,8,5,1,0,0,36,10,15,40.0
2023-09-16,18:00 (00:00),Matchweek 4,Sat,Away,L,1,5,Inter,1,9,2,22.2,0.11,0.5,18.6,1,0,0,1.1,1.1,0.12,-0.1,-0.1,Milan,7,5,2,42.9,0,3.8,-1.2,1,1,0,0,1,1,100.0,28,3,0.0,21.5,5,20.0,22.6,9,0,0.0,0,2.0,493,553,89.2,8077,2526,237,258,91.9,207,219,94.5,30,44,68.2,1,0.9,0.7,8,31,11,2,39,553,510,41,16,1,2,8,14,0,0,0,0,493,2,5,17,14,1,2,0,0,0,2,2,0,0,0,0,0,8,5,3,3,2,4,6,66.7,2,13,4,9,5,13,18,0,59.0,644,54,153,343,151,15,644,13,6,46.2,5,38.5,472,2260,1129,17,20,2,20,7,484,38,2,0,0,13,14,2,8,5,5,0,1,0,35,6,8,42.9
2023-09-23,15:00 (21:00),Matchweek 5,Sat,Home,W,1,0,Hellas Verona,1,9,4,44.4,0.11,0.25,13.7,0,0,0,0.9,0.9,0.1,0.1,0.1,Milan,2,0,2,100.0,1,0.5,0.5,0,0,0,0,3,10,30.0,39,4,25.6,30.1,7,0.0,12.3,15,1,6.7,1,13.4,390,495,78.8,6804,2661,163,187,87.2,171,198,86.4,41,79,51.9,1,0.9,0.4,7,24,5,2,29,495,453,41,12,1,1,13,19,2,1,1,0,390,1,4,15,12,1,0,1,0,1,2,1,0,0,0,0,1,17,11,5,9,3,6,10,60.0,4,5,2,3,12,29,14,0,54.0,607,65,207,301,108,19,607,22,9,40.9,12,54.5,386,2017,943,16,17,7,21,11,382,29,4,0,0,12,11,1,13,12,11,0,0,0,72,18,18,50.0
2023-09-27,18:30 (00:30),Matchweek 6,Wed,Away,W,3,1,Cagliari,3,17,6,35.3,0.18,0.5,17.8,0,0,0,2.1,2.1,0.13,0.9,0.9,Milan,6,1,5,83.3,0,0.7,-0.3,0,0,0,0,2,5,40.0,30,9,16.7,25.2,4,0.0,18.5,13,1,7.7,1,13.0,610,672,90.8,10052,3139,281,298,94.3,261,276,94.6,40,64,62.5,1,0.7,0.9,11,50,7,1,58,672,636,35,13,2,5,19,11,5,2,2,0,610,1,4,31,23,2,2,2,2,0,6,3,1,1,1,0,0,12,8,10,1,1,4,11,36.4,7,10,6,4,3,15,17,0,66.0,778,64,225,381,175,28,778,16,7,43.8,7,43.8,580,3695,1829,36,21,11,15,5,601,57,1,0,0,6,13,1,19,3,8,0,0,0,46,10,5,66.7
2023-09-30,18:00 (00:00),Matchweek 7,Sat,Home,W,2,0,Lazio,2,14,7,50.0,0.14,0.29,15.0,0,0,0,2.2,2.2,0.17,-0.2,-0.2,Milan,4,0,4,100.0,1,0.1,0.1,0,0,0,0,5,8,62.5,42,9,19.0,25.5,7,0.0,27.6,3,1,33.3,1,14.6,447,528,84.7,8082,2628,190,204,93.1,207,223,92.8,42,69,60.9,2,1.3,1.0,9,34,6,2,30,528,482,44,7,0,1,18,22,7,1,3,0,447,2,12,22,13,2,5,2,0,0,4,3,0,1,0,0,0,19,7,8,9,2,8,17,47.1,9,13,4,9,9,28,9,0,51.0,642,59,206,269,172,28,642,26,13,50.0,11,42.3,462,2156,1085,25,15,11,21,9,447,30,3,0,0,15,5,2,18,9,7,0,0,0,43,5,7,41.7
2023-10-07,20:45 (02:45),Matchweek 8,Sat,Away,W,1,0,Genoa,1,12,3,25.0,0.08,0.33,19.6,0,0,0,0.6,0.6,0.05,0.4,0.4,Milan,1,0,1,,1,0.4,0.0,0,0,0,0,2,4,50.0,23,4,13.0,23.8,6,16.7,22.3,9,0,0.0,0,12.0,496,586,84.6,8267,2336,237,270,87.8,224,249,90.0,28,47,59.6,1,0.3,1.1,7,37,12,3,43,586,551,32,9,3,2,14,14,2,2,0,0,496,3,8,22,17,1,1,2,1,0,2,2,0,0,0,0,0,11,6,8,2,1,4,10,40.0,6,7,4,3,6,17,14,0,59.0,670,50,164,369,139,19,670,11,4,36.4,4,36.4,340,2061,1237,19,12,2,15,3,486,43,5,1,0,13,9,3,14,6,6,0,0,0,40,14,12,53.8
2023-10-22,20:45 (02:45),Matchweek 9,Sun,Home,L,0,1,Juventus,0,7,1,14.3,0.0,0.0,17.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Milan,4,1,3,75.0,0,1.1,0.1,0,0,0,0,4,12,33.3,25,2,40.0,34.4,9,22.2,20.7,12,0,0.0,0,5.5,385,490,78.6,6911,2079,166,186,89.2,185,215,86.0,33,70,47.1,0,0.3,0.3,6,28,3,1,41,490,434,56,18,0,2,33,21,6,3,2,0,385,0,7,14,10,2,0,0,1,1,0,0,0,0,0,0,0,20,9,10,7,3,7,15,46.7,8,6,3,3,3,23,33,0,52.0,590,72,178,295,120,11,590,17,7,41.2,8,47.1,384,2221,1096,22,13,3,7,8,382,41,1,1,0,12,13,0,33,3,9,0,0,0,37,21,14,60.0
2023-10-29,20:45 (03:45),Matchweek 10,Sun,Away,D,2,2,Napoli,2,20,6,30.0,0.1,0.33,15.2,1,0,0,2.0,2.0,0.1,0.0,0.0,Milan,4,2,2,50.0,0,0.6,-1.4,0,0,0,0,6,15,40.0,40,5,30.0,29.3,10,30.0,28.7,13,1,7.7,3,21.0,432,513,84.2,7562,2616,190,211,90.0,202,220,91.8,34,60,56.7,2,1.7,1.5,15,29,11,4,47,513,465,48,13,1,4,17,18,4,3,1,0,432,0,6,34,25,3,0,4,2,0,4,4,0,0,0,0,0,19,9,9,6,4,10,21,47.6,11,8,5,3,14,33,13,1,52.0,630,75,211,286,139,31,630,13,2,15.4,11,84.6,398,2232,1216,20,16,2,12,4,431,47,3,0,0,10,14,0,17,14,9,0,0,0,42,10,5,66.7
2023-11-04,20:45 (03:45),Matchweek 11,Sat,Home,L,0,1,Udinese,0,14,4,28.6,0.0,0.0,18.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Milan,2,1,1,100.0,0,1.1,0.1,1,1,0,0,2,4,50.0,25,4,12.0,26.2,8,12.5,29.0,9,0,0.0,3,32.3,524,614,85.3,9830,3451,202,222,91.0,254,274,92.7,60,90,66.7,0,0.6,1.2,8,51,7,3,57,614,550,63,18,0,2,36,24,11,5,3,0,524,1,13,25,18,3,1,1,1,1,0,0,0,0,0,0,0,17,10,7,9,1,9,18,50.0,9,7,3,4,6,23,12,1,72.0,714,46,159,367,195,25,714,19,9,47.4,7,36.8,443,2735,1367,25,17,6,25,7,520,56,1,0,0,12,13,1,36,6,10,0,1,0,40,6,18,25.0
2023-11-11,15:00 (22:00),Matchweek 12,Sat,Away,D,2,2,Lecce,2,10,6,60.0,0.2,0.33,15.5,0,0,0,1.1,1.1,0.11,0.9,0.9,Milan,5,2,3,60.0,0,1.8,-0.2,0,0,0,0,5,10,50.0,38,10,21.1,27.5,13,15.4,18.5,13,1,7.7,3,20.8,389,479,81.2,6646,2507,171,192,89.1,180,201,89.6,24,51,47.1,2,1.1,1.4,9,21,5,0,35,479,432,47,12,1,5,11,18,1,1,0,0,389,0,12,18,16,0,2,0,0,0,4,4,0,0,0,0,0,19,14,13,6,0,6,11,54.5,5,6,1,5,13,32,15,1,55.0,583,71,220,258,111,22,583,24,11,45.8,10,41.7,417,2636,1654,31,23,9,18,11,387,35,6,1,0,16,12,0,11,13,14,0,0,0,47,12,9,57.1
2023-11-25,20:45 (03:45),Matchweek 13,Sat,Home,W,1,0,Fiorentina,1,8,5,62.5,0.0,0.0,15.7,0,1,1,1.8,1.0,0.13,-0.8,-1.0,Milan,4,0,4,100.0,1,1.4,1.4,0,0,0,0,14,25,56.0,52,6,44.2,36.4,8,25.0,24.8,24,0,0.0,1,17.0,314,406,77.3,5744,2458,136,160,85.0,136,161,84.5,32,57,56.1,0,1.0,0.7,7,18,7,1,30,406,362,43,9,1,0,7,22,3,1,2,0,314,1,11,15,10,2,0,2,1,0,2,1,0,0,0,1,0,24,10,10,13,1,14,22,63.6,8,21,9,12,5,29,28,1,42.0,538,107,256,203,81,20,537,12,4,33.3,7,58.3,281,1349,613,10,6,4,12,8,309,30,1,0,0,9,8,1,7,5,10,1,0,0,40,14,16,46.7
